Timestamp,Date,Time,Text,User,Tag,Location ,Specific,General location
Thu Dec 27 17:36:21 ,Thu Dec 27,17:36:21,MODERATE air pollution forecast for Thurrock on Fri 28th Dec. Health advice: https://t.co/wlPveNYk9Q,airTEXT_THRRK,,"Thurrock, England, United Kingdom","United Kingdom,England",UK
Thu Dec 27 17:36:20 ,Thu Dec 27,17:36:20,MODERATE air pollution forecast for Colchester on Fri 28th Dec. Health advice: https://t.co/LmbSqUvOhL,airTEXT_COLC,,"Colchester, England",England,UK
Thu Dec 27 17:36:20 ,Thu Dec 27,17:36:20,MODERATE air pollution forecast for Central London on Fri 28th Dec. Health advice: https://t.co/BetBzHBWtc,airTEXT_CENTRAL,,Central London,London,UK
Thu Dec 27 17:36:19 ,Thu Dec 27,17:36:19,MODERATE air pollution forecast for Westminster on Fri 28th Dec. Health advice: https://t.co/KAf3qTuFn0,airTEXT_COW,,"City of Westminister, London","London,Westminister",UK
Thu Dec 27 17:36:19 ,Thu Dec 27,17:36:19,MODERATE air pollution forecast for Wandsworth on Fri 28th Dec. Health advice: https://t.co/HZCBaOYs0N,airTEXT_WAN,,"Wandsworth, London",London,UK
Thu Dec 27 17:36:19 ,Thu Dec 27,17:36:19,MODERATE air pollution forecast for Waltham Forest on Fri 28th Dec. Health advice: https://t.co/liSzUmBwto,airTEXT_WAL,,"Waltham Forest, London",London,UK
Thu Dec 27 17:36:19 ,Thu Dec 27,17:36:19,MODERATE air pollution forecast for Tower Hamlets on Fri 28th Dec. Health advice: https://t.co/9a2P2Agbiz,airTEXT_TOW,,"Tower Hamlets, London",London,UK
Thu Dec 27 17:36:18 ,Thu Dec 27,17:36:18,MODERATE air pollution forecast for Southwark on Fri 28th Dec. Health advice: https://t.co/XSbmzdiaFO,airTEXT_SOU,,"Southwark, London",London,UK
Thu Dec 27 17:36:18 ,Thu Dec 27,17:36:18,MODERATE air pollution forecast for Redbridge on Fri 28th Dec. Health advice: https://t.co/TbjHkmurJo,airTEXT_RED,,"Redbridge, London",London,UK
Thu Dec 27 17:36:18 ,Thu Dec 27,17:36:18,MODERATE air pollution forecast for Newham on Fri 28th Dec. Health advice: https://t.co/gioAe35f1j,airtext_NEWHAM,,"Newham, London",London,UK
Thu Dec 27 17:36:17 ,Thu Dec 27,17:36:17,MODERATE air pollution forecast for Lewisham on Fri 28th Dec. Health advice: https://t.co/gq1mzj3XzF,airTEXT_LEW,,"Lewisham, London",London,UK
Thu Dec 27 17:36:17 ,Thu Dec 27,17:36:17,MODERATE air pollution forecast for Lambeth on Fri 28th Dec. Health advice: https://t.co/zdp37g7M95,airTEXT_LAMBETH,,"Lambeth, London",London,UK
Thu Dec 27 17:36:17 ,Thu Dec 27,17:36:17,MODERATE air pollution forecast for Kensington and Chelsea on Fri 28th Dec. Health advice: https://t.co/XT5xbajaov,airTEXT_RBKC,,Kensington and Chelsea,other,-
Thu Dec 27 17:36:16 ,Thu Dec 27,17:36:16,MODERATE air pollution forecast for Islington on Fri 28th Dec. Health advice: https://t.co/hNCtzMW2PG,airTEXT_ISLNGTN,,"Islington, London",London,UK
Thu Dec 27 17:36:16 ,Thu Dec 27,17:36:16,MODERATE air pollution forecast for Hammersmith and Fulham on Fri 28th Dec. Health advice: https://t.co/KjgnplhU8c,airTEXT_HAF,,"Hammersmith and Fulham, London",London,UK
Thu Dec 27 17:36:16 ,Thu Dec 27,17:36:16,MODERATE air pollution forecast for Hackney on Fri 28th Dec. Health advice: https://t.co/iZuh8Hhzkm,airTEXT_HACKNEY,,"Hackney, London",London,UK
Thu Dec 27 17:36:15 ,Thu Dec 27,17:36:15,MODERATE air pollution forecast for City of London on Fri 28th Dec. Health advice: https://t.co/oK78PRRlBq,airTEXT_COL,,"City of London, London",London,UK
Thu Dec 27 17:36:15 ,Thu Dec 27,17:36:15,MODERATE air pollution forecast for Camden on Fri 28th Dec. Health advice: https://t.co/ywlcfmXtH1,airTEXT_CAMDEN,,"Camden, London",London,UK
Thu Dec 27 17:36:15 ,Thu Dec 27,17:36:15,MODERATE air pollution forecast for Bexley on Fri 28th Dec. Health advice: https://t.co/OekY4BWMrV,airTEXT_BEXLEY,,"Bexley, London",London,UK
Thu Dec 27 17:36:14 ,Thu Dec 27,17:36:14,MODERATE air pollution forecast for Barking and Dagenham on Fri 28th Dec. Health advice: https://t.co/LHiwTppNdA,airTEXT_BDE,,"Barking and Dagenham, London",London,UK
Thu Dec 27 17:36:09 ,Thu Dec 27,17:36:09,"RT @bruneski: Major investigation by the @nytimes on Trump’s all-out attack on our air, water, climate and health. It’s as bad as you feare…",Maggs551,,,n/a,-
Thu Dec 27 17:36:07 ,Thu Dec 27,17:36:07,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,TheSaneWhitaker,,The Dystopian States of America,"America,States",US
Thu Dec 27 17:36:03 ,Thu Dec 27,17:36:03,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,pattysuss,,,n/a,-
Thu Dec 27 17:36:00 ,Thu Dec 27,17:36:00,RT @SLTribPolitics: Gov. Herbert wants to take state spending on air quality to new heights. What could his proposed $100 million investmen…,kamrikenna04,,,n/a,-
Thu Dec 27 17:35:59 ,Thu Dec 27,17:35:59,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,kemling_becky,,,n/a,-
Thu Dec 27 17:35:44 ,Thu Dec 27,17:35:44,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,old_broads,,,n/a,-
Thu Dec 27 17:35:37 ,Thu Dec 27,17:35:37,RT @Ike_Kiefer: @KIVUNature @GillesnFio @FriendsOScience @dunvirkin @kevpluck @Captbobdad @reneread @NikolovScience @angushulmemusic @3GHtw…,fightformoney,,"Port Moody, British Columbia",other,-
Thu Dec 27 17:35:29 ,Thu Dec 27,17:35:29,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,CeciliaQuick,,"San Jose, CA",other,-
Thu Dec 27 17:35:17 ,Thu Dec 27,17:35:17,"RT @_atanas_: Houseplant with added rabbit DNA could reduce air pollution, study shows https://t.co/9VLDhnB8Dz",kimvie,,,n/a,-
Thu Dec 27 17:35:14 ,Thu Dec 27,17:35:14,"RT @RnfrstAlliance: Forests give us the very #air we need to survive. But for most of the world's population, #pollution compromises this l…",RnfrstAll_UK,"air,pollution",London,London,UK
Thu Dec 27 17:34:57 ,Thu Dec 27,17:34:57,"Why Nazis? Why ISIS! Look, Immorality, AKA a century of treason by Rockefeller to cover Earth in leaded gasoline, b… https://t.co/19sIjA15lt",ICENorm,,,n/a,-
Thu Dec 27 17:34:40 ,Thu Dec 27,17:34:40,Banksy as a moral authority? Nah. Man's a wanker #TeamRobbo,pewpy,TeamRobbo,"Islington, London",London,UK
Thu Dec 27 17:34:37 ,Thu Dec 27,17:34:37,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Smog2014,,,n/a,-
Thu Dec 27 17:34:10 ,Thu Dec 27,17:34:10,RT @BathLabourParty: Banksy’s latest mural is a stark warning that cities must properly address (rather than relocate) their air pollution…,ppp_left,,,n/a,-
Thu Dec 27 17:34:10 ,Thu Dec 27,17:34:10,"RT @PIB_India: Comprehensive and Coordinated Efforts Required to Free Delhi of Air and Water Pollution: Union Minister @nitin_gadkari 

Rea…",jaythakurcr20,,"jammu , india","India,india,Jammu",IN
Thu Dec 27 17:34:07 ,Thu Dec 27,17:34:07,RT @UE: The world’s biggest air pollution database had a lot of stories to tell. Here are five things we learned. https://t.co/v82HlV8VPJ #…,hightide2038,,"Tennessee, USA","US,Tennessee",US
Thu Dec 27 17:33:47 ,Thu Dec 27,17:33:47,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,MysticBubba,,"Charlottesville, VA",other,-
Thu Dec 27 17:33:39 ,Thu Dec 27,17:33:39,"Thursday, December 27, 2018 @ Imperial County Air Pollution Control District https://t.co/ofeoDtZYTJ",county_air,,"El Centro, CA",other,-
Thu Dec 27 17:33:14 ,Thu Dec 27,17:33:14,Fitness: STUNNING research finds that air pollution nullifies the- https://t.co/83qbwN4zR9 #health https://t.co/0XzxHA5uEm,NutritionMDoc,health,"New York, NY, United States",York,UK
Thu Dec 27 17:32:43 ,Thu Dec 27,17:32:43,RT @bhajanlalfdn: We are what we breathe! A beautiful concept work for a world envisioned to be covered with greenery and fresh air! It isn…,Vikasgaur426gm1,,,n/a,-
Thu Dec 27 17:32:11 ,Thu Dec 27,17:32:11,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,hansonDigby,,,n/a,-
Thu Dec 27 17:32:04 ,Thu Dec 27,17:32:04,"RT @EricLiptonNYT: It has been two years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL IMPACT, HA…",kathleenannvic1,,"Columbus, OH","us,US",US
Thu Dec 27 17:31:56 ,Thu Dec 27,17:31:56,RT @bsindia: Pollution control agency banks on Delhi air quality improving by Friday as increased wind speed is likely to reduce pollution.…,mall_pig,,"Ode-Irele, Nigeria.",other,-
Thu Dec 27 17:31:43 ,Thu Dec 27,17:31:43,@liarpoliticians Forget what MSM tell you what Third World countries say they are going to do in terms of environme… https://t.co/tCkEy0GEHu,SaphiraBrendan,,"Inverness, Scotland","Scotland,Inverness",UK
Thu Dec 27 17:31:20 ,Thu Dec 27,17:31:20,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,DramaMatt,,New York,York,UK
Thu Dec 27 17:31:08 ,Thu Dec 27,17:31:08,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,8712patriciaac,,,n/a,-
Thu Dec 27 17:30:52 ,Thu Dec 27,17:30:52,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,geriberg,,Maryland,Maryland,US
Thu Dec 27 17:30:51 ,Thu Dec 27,17:30:51,Pollution control agency banks on Delhi air quality improving by Friday as increased wind speed is likely to reduce… https://t.co/W7kCJOSonC,bsindia,,India,India,IN
Thu Dec 27 17:30:47 ,Thu Dec 27,17:30:47,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",uhlmary1,,Florida/Michigan,"Florida,Michigan",US
Thu Dec 27 17:30:38 ,Thu Dec 27,17:30:38,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Smariner303,,"Nyack, NY",other,-
Thu Dec 27 17:30:37 ,Thu Dec 27,17:30:37,Indiana to celebrate its fall to 41st place in the latest national health rankings by smoking a cigarette and breat… https://t.co/14twUuG8eb,nwi_jsp,,,n/a,-
Thu Dec 27 17:30:36 ,Thu Dec 27,17:30:36,"@dbongino Thin air, Dan. They are getting this shit from thin air. Or it could be smog pollution from city living. I'm just guessing here.",bluebludgardenr,,"Pilot Knob, MO",other,-
Thu Dec 27 17:30:30 ,Thu Dec 27,17:30:30,RT @BathLabourParty: Banksy’s latest mural is a stark warning that cities must properly address (rather than relocate) their air pollution…,ange_maguire,,"London, England","England,London",UK
Thu Dec 27 17:30:18 ,Thu Dec 27,17:30:18,"To help the air stay clean, reduce driving &amp; pollution whenever possible  bike or walk &amp; Live Well… https://t.co/o1ZB5bjwZt",sdapcd,,"San Diego, CA",other,-
Thu Dec 27 17:30:10 ,Thu Dec 27,17:30:10,Air pollution measures will stand front and center in China and India in the new year https://t.co/8T7WAWUmnj,environment,,"Arlington, VA",other,-
Thu Dec 27 17:30:02 ,Thu Dec 27,17:30:02,Pollutants in the air near Ealing - Western Avenue (Pollution Moderate : 4),breathinglondon,,London,London,UK
Thu Dec 27 17:29:48 ,Thu Dec 27,17:29:48,RT @BathLabourParty: Banksy’s latest mural is a stark warning that cities must properly address (rather than relocate) their air pollution…,Cornish_Damo,,Cornwall,Cornwall,UK
Thu Dec 27 17:29:41 ,Thu Dec 27,17:29:41,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,TomBenthin,,"Glen Ellen, California",California,US
Thu Dec 27 17:29:21 ,Thu Dec 27,17:29:21,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,boxcanoe,,,n/a,-
Thu Dec 27 17:29:06 ,Thu Dec 27,17:29:06,RT @BathLabourParty: Banksy’s latest mural is a stark warning that cities must properly address (rather than relocate) their air pollution…,BathLabourParty,,"Bath, Somerset, UK","UK,Somerset,Bath",UK
Thu Dec 27 17:29:01 ,Thu Dec 27,17:29:01,"More and more, evidence demonstrating the linkages between ambient air pollution and cardiovascular disease, includ… https://t.co/wnterVKYqD",iOkokidoki,,,n/a,-
Thu Dec 27 17:28:47 ,Thu Dec 27,17:28:47,RT @BathLabourParty: The Tories policies and poor record prove how little they care about our environment and dealing with air pollution.…,BathLabourParty,,"Bath, Somerset, UK","UK,Somerset,Bath",UK
Thu Dec 27 17:28:41 ,Thu Dec 27,17:28:41,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Keenan_Fitz,,"Huntington, WV",other,-
Thu Dec 27 17:26:40 ,Thu Dec 27,17:26:40,"RT @CMO_Odisha: With commitment to #3Ts –Technology, Transparency &amp; Teamwork, #Odisha introduced Star Rating Program (SRP) for pollution di…",Culturedeptt,"3Ts,Odisha","Bhubaneshwar, India",India,IN
Thu Dec 27 17:26:37 ,Thu Dec 27,17:26:37,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,MelissaJorene,,"The Gorge, WA",other,-
Thu Dec 27 17:25:56 ,Thu Dec 27,17:25:56,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,meganannepiper,,"Chicago, IL",other,-
Thu Dec 27 17:25:46 ,Thu Dec 27,17:25:46,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,FootballguruF,,Somewhere in the Milky Way,other,-
Thu Dec 27 17:25:30 ,Thu Dec 27,17:25:30,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,pink_WISTERIA,,,n/a,-
Thu Dec 27 17:24:32 ,Thu Dec 27,17:24:32,"@RadioHumberside To keep the city moving, reduce air pollution , improve peoples health and well-being being make a lot of sense",krjplandrawing,,,n/a,-
Thu Dec 27 17:24:32 ,Thu Dec 27,17:24:32,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,daziegirl007,,,n/a,-
Thu Dec 27 17:24:29 ,Thu Dec 27,17:24:29,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,bwwalker,,"Wilson, WY",other,-
Thu Dec 27 17:23:20 ,Thu Dec 27,17:23:20,"RT @bruneski: Major investigation by the @nytimes on Trump’s all-out attack on our air, water, climate and health. It’s as bad as you feare…",robertdsheridan,,Los Angeles,other,-
Thu Dec 27 17:22:38 ,Thu Dec 27,17:22:38,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",ks_1968,,European Union 🇪🇺,other,-
Thu Dec 27 17:22:25 ,Thu Dec 27,17:22:25,"I visited what's possibly the world's most polluted city, and realized Americans have no idea how good they have it… https://t.co/au6U92liE0",AbdoSaleh52,,,n/a,-
Thu Dec 27 17:22:06 ,Thu Dec 27,17:22:06,RT @EcoSenseNow: Yep all around. https://t.co/wy3f5f39cI,ycarlap,,,n/a,-
Thu Dec 27 17:21:23 ,Thu Dec 27,17:21:23,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,netzermo,, USA,US,US
Thu Dec 27 17:21:13 ,Thu Dec 27,17:21:13,Take a minute to #LearnWithTrojans ! How can we tell air pollution is bad for us? Learn about this complex research… https://t.co/lkm8Y2rTL2,uscphs,LearnWithTrojans,"Los Angeles, CA",other,-
Thu Dec 27 17:20:20 ,Thu Dec 27,17:20:20,@TahaSSiddiqui Leave local media.. haven't heard you ever criticize Sindh gov for not providing basics such as wate… https://t.co/sugFCtP1fp,FalahParvez,,,n/a,-
Thu Dec 27 17:20:20 ,Thu Dec 27,17:20:20,@juskat @Chrissy7012111 @goingglocal I don't know.  I've acquaintances who couldn't wait for open-air &amp; for-profit… https://t.co/VWTtwON9TO,cbcwatcher8,,"Calgary, Alberta",other,-
Thu Dec 27 17:20:06 ,Thu Dec 27,17:20:06,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,BonTerez,,,n/a,-
Thu Dec 27 17:19:47 ,Thu Dec 27,17:19:47,"RT @EricLiptonNYT: In TEXAS, coal-burning power plants that had been facing an order to install new air pollution controls to reduce harmfu…",RamonaFeminist,,"New Jersey, USA","US,New Jersey",US
Thu Dec 27 17:19:45 ,Thu Dec 27,17:19:45,@sagarikaghose @crossword_book Now I understood the sudden rise in air pollution of Pune,abhisonawane02,,"Michigan, USA","US,Michigan",US
Thu Dec 27 17:19:43 ,Thu Dec 27,17:19:43,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,siouxvettes,,"California, USA","US,California",US
Thu Dec 27 17:19:37 ,Thu Dec 27,17:19:37,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,RamonaFeminist,,"New Jersey, USA","US,New Jersey",US
Thu Dec 27 17:19:20 ,Thu Dec 27,17:19:20,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",arachnea,,United States,"United States,States",US
Thu Dec 27 17:19:16 ,Thu Dec 27,17:19:16,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",Teh_Red,,UK,UK,UK
Thu Dec 27 17:19:12 ,Thu Dec 27,17:19:12,New article (STUNNING research finds that air pollution nullifies the beneficial health effects of exercise in peop… https://t.co/DHmqwohy8I,TheDailyDigest,,,n/a,-
Thu Dec 27 17:18:42 ,Thu Dec 27,17:18:42,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,marymredoutey1,,"California, USA","US,California",US
Thu Dec 27 17:18:28 ,Thu Dec 27,17:18:28,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,purplesgem,,,n/a,-
Thu Dec 27 17:18:24 ,Thu Dec 27,17:18:24,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,Maggs551,,,n/a,-
Thu Dec 27 17:18:23 ,Thu Dec 27,17:18:23,"RT @nytimes: In Texas, emissions from the W.A. Parish power plant have been linked to as many as 180 premature deaths per year. Trump’s EPA…",cumberickman,,,n/a,-
Thu Dec 27 17:18:05 ,Thu Dec 27,17:18:05,"TRUMP DOESN""T GIVE A DAMN ABOUT THE HEALTH OF YOUR CHILDREN OR GRANDCHILDREN, AND NEITHER DO THE REPUBLICANS WHO'VE… https://t.co/aaYDX7fuk0",JTMLX,,"Portland, OR",other,-
Thu Dec 27 17:17:50 ,Thu Dec 27,17:17:50,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,der_goer,,somewhere in the countryside,other,-
Thu Dec 27 17:17:45 ,Thu Dec 27,17:17:45,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,PegT,,RVA,other,-
